Stop_search,Stop_name,Route_long_name,Transport_type,avg_sentiment,avg_rating,main_sentiment
Xepa - Soul Pattinson Bus Stop,Xepa - Soul Pattinson,Melaka Sentral - Taman Inang Sari,myBas,,,
Aik Cheong Beverage Bus Stop,Aik Cheong Beverage,Melaka Sentral - Taman Inang Sari,myBas,,,
Taman Teknologi Cheng Bus Stop,Taman Teknologi Cheng,Melaka Sentral - Taman Inang Sari,myBas,,,
Nsk Trade City (Melaka) Bus Stop,Nsk Trade City (Melaka),Melaka Sentral - Taman Inang Sari,myBas,,,
Taman Sri Krubong/Goldsta Bus Stop,Taman Sri Krubong/Goldsta,Melaka Sentral - Taman Inang Sari,myBas,,,
Umw Toyota Bus Stop,Umw Toyota,Melaka Sentral - Taman Inang Sari,myBas,,,
Taman Sri Krubong 2 Bus Stop,Taman Sri Krubong 2,Melaka Sentral - Taman Inang Sari,myBas,,,
Masjid As Salam Bus Stop,Masjid As Salam,Melaka Sentral - Taman Inang Sari,myBas,,,
Kampung Tampoi Bus Stop,Kampung Tampoi,Melaka Sentral - Taman Inang Sari,myBas,,,
Taman Perindustrian Krubong Bus Stop,Taman Perindustrian Krubong,Melaka Sentral - Taman Inang Sari,myBas,,,
Opp Lt Hardware Bus Stop,Opp Lt Hardware,Melaka Sentral - Taman Inang Sari,myBas,,,
Kampung Ladang Melaka Bus Stop,Kampung Ladang Melaka,Melaka Sentral - Taman Inang Sari,myBas,,,
Taman Krubong Indah Bus Stop,Taman Krubong Indah,Melaka Sentral - Taman Inang Sari,myBas,,,
Taman 1 Krubong Bus Stop,Taman 1 Krubong,Melaka Sentral - Taman Inang Sari,myBas,,,
Jalan 1 Krubong Gate 2 Bus Stop,Jalan 1 Krubong Gate 2,Melaka Sentral - Taman Inang Sari,myBas,,,
Taman Krubong Perdana Bus Stop,Taman Krubong Perdana,Melaka Sentral - Taman Inang Sari,myBas,,,
Kedai Nasi Ayam Jalan Pantai Bus Stop,Kedai Nasi Ayam Jalan Pantai,Melaka Sentral - Taman Inang Sari,myBas,,,
Taman Inang Sari Bus Stop,Taman Inang Sari,Melaka Sentral - Taman Inang Sari,myBas,,,
Opp Taman Krubong Perdana Bus Stop,Opp Taman Krubong Perdana,Melaka Sentral - Taman Inang Sari,myBas,,,
Opp Jalan 1 Krubong Gate 2 Bus Stop,Opp Jalan 1 Krubong Gate 2,Melaka Sentral - Taman Inang Sari,myBas,,,
Opp Taman 1 Krubong Bus Stop,Opp Taman 1 Krubong,Melaka Sentral - Taman Inang Sari,myBas,,,
Opp Taman Krubong Indah Bus Stop,Opp Taman Krubong Indah,Melaka Sentral - Taman Inang Sari,myBas,,,
Lt Hardware Bus Stop,Lt Hardware,Melaka Sentral - Taman Inang Sari,myBas,,,
Opp Taman Sri Krubong/Goldsta Bus Stop,Opp Taman Sri Krubong/Goldsta,Melaka Sentral - Taman Inang Sari,myBas,,,
Opp Nsk Trade City (Melaka) Bus Stop,Opp Nsk Trade City (Melaka),Melaka Sentral - Taman Inang Sari,myBas,,,
Opp Taman Teknologi Cheng Bus Stop,Opp Taman Teknologi Cheng,Melaka Sentral - Taman Inang Sari,myBas,,,
Opp Taman Bertam Mutiara Bus Stop,Opp Taman Bertam Mutiara,Melaka Sentral - Taman Inang Sari,myBas,,,
Perindustrian Malim Jaya Bus Stop,Perindustrian Malim Jaya,Melaka Sentral - Taman Inang Sari,myBas,,,
Opp Pasar Malim Jaya Bus Stop,Opp Pasar Malim Jaya,Melaka Sentral - Taman Inang Sari,myBas,,,
Opp Malim Jaya Bus Stop,Opp Malim Jaya,Melaka Sentral - Taman Inang Sari,myBas,,,
Balai Panjang Bus Stop,Balai Panjang,Melaka Sentral - Taman Inang Sari,myBas,,,
Taman Malim Indah Bus Stop,Taman Malim Indah,Melaka Sentral - Taman Inang Sari,myBas,,,
Opp Smjk Tinggi Cina Melaka Bus Stop,Opp Smjk Tinggi Cina Melaka,Melaka Sentral - Taman Inang Sari,myBas,,,
Aeon Bandaraya Melaka Bus Stop,Aeon Bandaraya Melaka,Melaka Sentral - Taman Inang Sari,myBas,,,
Lotus Melaka Bus Stop,Lotus Melaka,Melaka Sentral - Taman Inang Sari,myBas,,,
Melaka Sentral Bus Stop,Melaka Sentral,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Opp Lotus Melaka Bus Stop,Opp Lotus Melaka,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Opp Aeon Bandaraya Melaka Bus Stop,Opp Aeon Bandaraya Melaka,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Medan Selera Tun Ali Bus Stop,Medan Selera Tun Ali,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Plaza Hang Tuah 2 Bus Stop,Plaza Hang Tuah 2,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Wisma Air Bus Stop,Wisma Air,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Kampung Lapang Bachang Bus Stop,Kampung Lapang Bachang,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Smjk Tinggi Cina Melaka Bus Stop,Smjk Tinggi Cina Melaka,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Opp Taman Malim Indah Bus Stop,Opp Taman Malim Indah,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Opp Balai Panjang Bus Stop,Opp Balai Panjang,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Malim Jaya Bus Stop,Malim Jaya,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Pasar Malim Jaya Bus Stop,Pasar Malim Jaya,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Opp Perindustrian Malim Jaya Bus Stop,Opp Perindustrian Malim Jaya,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Taman Bertam Mutiara Bus Stop,Taman Bertam Mutiara,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Taman Bertam Malim Bus Stop,Taman Bertam Malim,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Opp SK Malim Bus Stop,Opp SK Malim,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Opp SMK Malim Bus Stop,Opp SMK Malim,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Opp Taman Cheng Utama Bus Stop,Opp Taman Cheng Utama,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Kampung Cheng Bus Stop,Kampung Cheng,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Taman Cheng Permai Bus Stop,Taman Cheng Permai,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Gerai MBMB Taman Cheng Baru Bus Stop,Gerai MBMB Taman Cheng Baru,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Opp Taman Cheng Perdana Bus Stop,Opp Taman Cheng Perdana,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Rumah Seri Kenangan Taman Cheng Bus Stop,Rumah Seri Kenangan Taman Cheng,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Balai Raya Kampung Cheng Bus Stop,Balai Raya Kampung Cheng,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Taman Bertam Indah Bus Stop,Taman Bertam Indah,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Bertam Ulu Batu 10 Bus Stop,Bertam Ulu Batu 10,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Tanjung Minyak Perdana Bus Stop,Tanjung Minyak Perdana,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Opp Bertam Ulu Batu 10 Bus Stop,Opp Bertam Ulu Batu 10,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Opp Taman Bertam Indah Bus Stop,Opp Taman Bertam Indah,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Opp Balai Raya Kampung Cheng Bus Stop,Opp Balai Raya Kampung Cheng,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Opp Rumah Seri Kenangan Taman Cheng Bus Stop,Opp Rumah Seri Kenangan Taman Cheng,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Taman Cheng Perdana Bus Stop,Taman Cheng Perdana,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Opp Gerai MBMB Taman Cheng Baru Bus Stop,Opp Gerai MBMB Taman Cheng Baru,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Opp Taman Cheng Permai Bus Stop,Opp Taman Cheng Permai,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Opp Kampung Cheng Bus Stop,Opp Kampung Cheng,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Taman Cheng Utama Bus Stop,Taman Cheng Utama,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
SMK Malim Bus Stop,SMK Malim,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
SK Malim Bus Stop,SK Malim,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Opp Taman Bertam Malim Bus Stop,Opp Taman Bertam Malim,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Opp Taman Bertam Mutiara Bus Stop,Opp Taman Bertam Mutiara,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Perindustrian Malim Jaya Bus Stop,Perindustrian Malim Jaya,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Opp Pasar Malim Jaya Bus Stop,Opp Pasar Malim Jaya,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Opp Malim Jaya Bus Stop,Opp Malim Jaya,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Balai Panjang Bus Stop,Balai Panjang,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Taman Malim Indah Bus Stop,Taman Malim Indah,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Opp Smjk Tinggi Cina Melaka Bus Stop,Opp Smjk Tinggi Cina Melaka,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Aeon Bandaraya Melaka Bus Stop,Aeon Bandaraya Melaka,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Lotus Melaka Bus Stop,Lotus Melaka,Melaka Sentral - Bertam Ulu / Tanjung Minyak Perdana,myBas,,,
Melaka Sentral Bus Stop,Melaka Sentral,Melaka Sentral - Pulau Gadong,myBas,,,
Opp Lotus Melaka Bus Stop,Opp Lotus Melaka,Melaka Sentral - Pulau Gadong,myBas,,,
Opp Aeon Bandaraya Melaka Bus Stop,Opp Aeon Bandaraya Melaka,Melaka Sentral - Pulau Gadong,myBas,,,
Medan Selera Tun Ali Bus Stop,Medan Selera Tun Ali,Melaka Sentral - Pulau Gadong,myBas,,,
Plaza Hang Tuah 2 Bus Stop,Plaza Hang Tuah 2,Melaka Sentral - Pulau Gadong,myBas,,,
Wisma Air Bus Stop,Wisma Air,Melaka Sentral - Pulau Gadong,myBas,,,
SJK(T) Melaka (Kubu) Bus Stop,SJK(T) Melaka (Kubu),Melaka Sentral - Pulau Gadong,myBas,,,
Jalan Ong Kim Wee Bus Stop,Jalan Ong Kim Wee,Melaka Sentral - Pulau Gadong,myBas,,,
Balai Polis Tengkera Bus Stop,Balai Polis Tengkera,Melaka Sentral - Pulau Gadong,myBas,,,
Persatuan Badminton Melaka Bus Stop,Persatuan Badminton Melaka,Melaka Sentral - Pulau Gadong,myBas,,,
SMK (P) Methodist Bus Stop,SMK (P) Methodist,Melaka Sentral - Pulau Gadong,myBas,,,
Taman Siantan / Masjid Tengkera Bus Stop,Taman Siantan / Masjid Tengkera,Melaka Sentral - Pulau Gadong,myBas,,,
Kampong Sembilan Bus Stop,Kampong Sembilan,Melaka Sentral - Pulau Gadong,myBas,,,
SK Tengkera 1 & 2 Bus Stop,SK Tengkera 1 & 2,Melaka Sentral - Pulau Gadong,myBas,,,
Warung Hajjah Robiah Bus Stop,Warung Hajjah Robiah,Melaka Sentral - Pulau Gadong,myBas,,,
Kuih Keria Haji Jalil Bus Stop,Kuih Keria Haji Jalil,Melaka Sentral - Pulau Gadong,myBas,,,
Kuih Keria Hajah Rahmah Bus Stop,Kuih Keria Hajah Rahmah,Melaka Sentral - Pulau Gadong,myBas,,,
Oriental Melaka Straits Medical Centre Bus Stop,Oriental Melaka Straits Medical Centre,Melaka Sentral - Pulau Gadong,myBas,,,
Taman Melati Bus Stop,Taman Melati,Melaka Sentral - Pulau Gadong,myBas,,,
Lagenda Condo Bus Stop,Lagenda Condo,Melaka Sentral - Pulau Gadong,myBas,,,
Masjid Saad Ibni Abi Waqqas Bus Stop,Masjid Saad Ibni Abi Waqqas,Melaka Sentral - Pulau Gadong,myBas,,,
Kampung Tengah Melaka Bus Stop,Kampung Tengah Melaka,Melaka Sentral - Pulau Gadong,myBas,,,
Taman Sri Gadong Bus Stop,Taman Sri Gadong,Melaka Sentral - Pulau Gadong,myBas,,,
SK Klebang Besar Bus Stop,SK Klebang Besar,Melaka Sentral - Pulau Gadong,myBas,,,
Simpang Lorong Pokok Manggis Bus Stop,Simpang Lorong Pokok Manggis,Melaka Sentral - Pulau Gadong,myBas,,,
Taman Pulau Gadong Jaya Bus Stop,Taman Pulau Gadong Jaya,Melaka Sentral - Pulau Gadong,myBas,,,
Rumah Awam 2 Pulau Gadong Bus Stop,Rumah Awam 2 Pulau Gadong,Melaka Sentral - Pulau Gadong,myBas,,,
Taman Gadong Bahagia Bus Stop,Taman Gadong Bahagia,Melaka Sentral - Pulau Gadong,myBas,,,
Kompleks Pertanian Pulau Gadong Bus Stop,Kompleks Pertanian Pulau Gadong,Melaka Sentral - Pulau Gadong,myBas,,,
Taman Bertam Perdana 1 Bus Stop,Taman Bertam Perdana 1,Melaka Sentral - Pulau Gadong,myBas,,,
Taman Bertam Perdana 2 Bus Stop,Taman Bertam Perdana 2,Melaka Sentral - Pulau Gadong,myBas,,,
SMK Gajah Berang Bus Stop,SMK Gajah Berang,Melaka Sentral - Pulau Gadong,myBas,,,
Persatuan Low Melaka Bus Stop,Persatuan Low Melaka,Melaka Sentral - Pulau Gadong,myBas,,,
Melaka International School Bus Stop,Melaka International School,Melaka Sentral - Pulau Gadong,myBas,,,
SJK (C) Yok Bin Bus Stop,SJK (C) Yok Bin,Melaka Sentral - Pulau Gadong,myBas,,,
Plaza Hang Tuah 1 Bus Stop,Plaza Hang Tuah 1,Melaka Sentral - Pulau Gadong,myBas,,,
Aeon Bandaraya Melaka Bus Stop,Aeon Bandaraya Melaka,Melaka Sentral - Pulau Gadong,myBas,,,
Lotus Melaka Bus Stop,Lotus Melaka,Melaka Sentral - Pulau Gadong,myBas,,,
Melaka Sentral Bus Stop,Melaka Sentral,Melaka Sentral - Paya Luboh,myBas,,,
Opp Lotus Melaka Bus Stop,Opp Lotus Melaka,Melaka Sentral - Paya Luboh,myBas,,,
Opp Aeon Bandaraya Melaka Bus Stop,Opp Aeon Bandaraya Melaka,Melaka Sentral - Paya Luboh,myBas,,,
Medan Selera Tun Ali Bus Stop,Medan Selera Tun Ali,Melaka Sentral - Paya Luboh,myBas,,,
Plaza Hang Tuah 2 Bus Stop,Plaza Hang Tuah 2,Melaka Sentral - Paya Luboh,myBas,,,
Wisma Air Bus Stop,Wisma Air,Melaka Sentral - Paya Luboh,myBas,,,
SJK(T) Melaka (Kubu) Bus Stop,SJK(T) Melaka (Kubu),Melaka Sentral - Paya Luboh,myBas,,,
Jalan Ong Kim Wee Bus Stop,Jalan Ong Kim Wee,Melaka Sentral - Paya Luboh,myBas,,,
Balai Polis Tengkera Bus Stop,Balai Polis Tengkera,Melaka Sentral - Paya Luboh,myBas,,,
Persatuan Badminton Melaka Bus Stop,Persatuan Badminton Melaka,Melaka Sentral - Paya Luboh,myBas,,,
SMK (P) Methodist Bus Stop,SMK (P) Methodist,Melaka Sentral - Paya Luboh,myBas,,,
Taman Siantan / Masjid Tengkera Bus Stop,Taman Siantan / Masjid Tengkera,Melaka Sentral - Paya Luboh,myBas,,,
Kampong Sembilan Bus Stop,Kampong Sembilan,Melaka Sentral - Paya Luboh,myBas,,,
SK Tengkera 1 & 2 Bus Stop,SK Tengkera 1 & 2,Melaka Sentral - Paya Luboh,myBas,,,
Warung Hajjah Robiah Bus Stop,Warung Hajjah Robiah,Melaka Sentral - Paya Luboh,myBas,,,
Kuih Keria Haji Jalil Bus Stop,Kuih Keria Haji Jalil,Melaka Sentral - Paya Luboh,myBas,,,
Kuih Keria Hajah Rahmah Bus Stop,Kuih Keria Hajah Rahmah,Melaka Sentral - Paya Luboh,myBas,,,
Oriental Melaka Straits Medical Centre Bus Stop,Oriental Melaka Straits Medical Centre,Melaka Sentral - Paya Luboh,myBas,,,
Taman Melati Bus Stop,Taman Melati,Melaka Sentral - Paya Luboh,myBas,,,
Lagenda Condo Bus Stop,Lagenda Condo,Melaka Sentral - Paya Luboh,myBas,,,
Masjid Saad Ibni Abi Waqqas Bus Stop,Masjid Saad Ibni Abi Waqqas,Melaka Sentral - Paya Luboh,myBas,,,
Taman Kenanga Bus Stop,Taman Kenanga,Melaka Sentral - Paya Luboh,myBas,,,
Taman Mayfair Bus Stop,Taman Mayfair,Melaka Sentral - Paya Luboh,myBas,,,
Kampung Pesaran Balik Buluk Klebang Bus Stop,Kampung Pesaran Balik Buluk Klebang,Melaka Sentral - Paya Luboh,myBas,,,
Pantai Klebang Bus Stop,Pantai Klebang,Melaka Sentral - Paya Luboh,myBas,,,
Taman Muhibbah Bus Stop,Taman Muhibbah,Melaka Sentral - Paya Luboh,myBas,,,
Balai Polis Batang Tiga Bus Stop,Balai Polis Batang Tiga,Melaka Sentral - Paya Luboh,myBas,,,
Smk Klebang Bus Stop,Smk Klebang,Melaka Sentral - Paya Luboh,myBas,,,
Dhammacakka Buddist Vihara Bus Stop,Dhammacakka Buddist Vihara,Melaka Sentral - Paya Luboh,myBas,,,
Kampung Rambai Tengah Bus Stop,Kampung Rambai Tengah,Melaka Sentral - Paya Luboh,myBas,,,
Taman Rambai Tengah Bus Stop,Taman Rambai Tengah,Melaka Sentral - Paya Luboh,myBas,,,
Masjid Al Falah Bus Stop,Masjid Al Falah,Melaka Sentral - Paya Luboh,myBas,,,
Kampung Setulang Daing Bus Stop,Kampung Setulang Daing,Melaka Sentral - Paya Luboh,myBas,,,
Rumah Awam Bukit Rambai Bus Stop,Rumah Awam Bukit Rambai,Melaka Sentral - Paya Luboh,myBas,,,
Kampung Bukit Rambai Bus Stop,Kampung Bukit Rambai,Melaka Sentral - Paya Luboh,myBas,,,
Taman Rambai Mutiara Bus Stop,Taman Rambai Mutiara,Melaka Sentral - Paya Luboh,myBas,,,
Maahad Tahfiz Kasyfu Al Ulum Bus Stop,Maahad Tahfiz Kasyfu Al Ulum,Melaka Sentral - Paya Luboh,myBas,,,
Taman Rambai Mesra Bus Stop,Taman Rambai Mesra,Melaka Sentral - Paya Luboh,myBas,,,
Kampung Paya Mengkuang Melaka Bus Stop,Kampung Paya Mengkuang Melaka,Melaka Sentral - Paya Luboh,myBas,,,
MPKK Bukit Rambai Bus Stop,MPKK Bukit Rambai,Melaka Sentral - Paya Luboh,myBas,,,
Kampung Daya Wawasan Bus Stop,Kampung Daya Wawasan,Melaka Sentral - Paya Luboh,myBas,,,
Klinik Kesihatan Bukit Rambai Bus Stop,Klinik Kesihatan Bukit Rambai,Melaka Sentral - Paya Luboh,myBas,,,
Pejabat Mca Bukit Rambai Bus Stop,Pejabat Mca Bukit Rambai,Melaka Sentral - Paya Luboh,myBas,,,
MJ Construction Bus Stop,MJ Construction,Melaka Sentral - Paya Luboh,myBas,,,
SMK Bukit Rambai Bus Stop,SMK Bukit Rambai,Melaka Sentral - Paya Luboh,myBas,,,
Taman Pizza Idaman Bus Stop,Taman Pizza Idaman,Melaka Sentral - Paya Luboh,myBas,,,
Paya Luboh 1 Bus Stop,Paya Luboh 1,Melaka Sentral - Paya Luboh,myBas,,,
Paya Luboh 2 Bus Stop,Paya Luboh 2,Melaka Sentral - Paya Luboh,myBas,,,
Paya Luboh 3 Bus Stop,Paya Luboh 3,Melaka Sentral - Paya Luboh,myBas,,,
PPR Tangga Batu Bus Stop,PPR Tangga Batu,Melaka Sentral - Paya Luboh,myBas,,,
Opp Pantai Klebang Bus Stop,Opp Pantai Klebang,Melaka Sentral - Paya Luboh,myBas,,,
SMK Gajah Berang Bus Stop,SMK Gajah Berang,Melaka Sentral - Paya Luboh,myBas,,,
Persatuan Low Melaka Bus Stop,Persatuan Low Melaka,Melaka Sentral - Paya Luboh,myBas,,,
Melaka International School Bus Stop,Melaka International School,Melaka Sentral - Paya Luboh,myBas,,,
SJK (C) Yok Bin Bus Stop,SJK (C) Yok Bin,Melaka Sentral - Paya Luboh,myBas,,,
Plaza Hang Tuah 1 Bus Stop,Plaza Hang Tuah 1,Melaka Sentral - Paya Luboh,myBas,,,
Aeon Bandaraya Melaka Bus Stop,Aeon Bandaraya Melaka,Melaka Sentral - Paya Luboh,myBas,,,
Lotus Melaka Bus Stop,Lotus Melaka,Melaka Sentral - Paya Luboh,myBas,,,
Melaka Sentral Bus Stop,Melaka Sentral,Melaka Sentral - Tangga Batu,myBas,,,
Opp Lotus Melaka Bus Stop,Opp Lotus Melaka,Melaka Sentral - Tangga Batu,myBas,,,
Opp Aeon Bandaraya Melaka Bus Stop,Opp Aeon Bandaraya Melaka,Melaka Sentral - Tangga Batu,myBas,,,
Medan Selera Tun Ali Bus Stop,Medan Selera Tun Ali,Melaka Sentral - Tangga Batu,myBas,,,
Plaza Hang Tuah 2 Bus Stop,Plaza Hang Tuah 2,Melaka Sentral - Tangga Batu,myBas,,,
Wisma Air Bus Stop,Wisma Air,Melaka Sentral - Tangga Batu,myBas,,,
SJK(T) Melaka (Kubu) Bus Stop,SJK(T) Melaka (Kubu),Melaka Sentral - Tangga Batu,myBas,,,
Jalan Ong Kim Wee Bus Stop,Jalan Ong Kim Wee,Melaka Sentral - Tangga Batu,myBas,,,
Balai Polis Tengkera Bus Stop,Balai Polis Tengkera,Melaka Sentral - Tangga Batu,myBas,,,
Persatuan Badminton Melaka Bus Stop,Persatuan Badminton Melaka,Melaka Sentral - Tangga Batu,myBas,,,
SMK (P) Methodist Bus Stop,SMK (P) Methodist,Melaka Sentral - Tangga Batu,myBas,,,
Taman Siantan / Masjid Tengkera Bus Stop,Taman Siantan / Masjid Tengkera,Melaka Sentral - Tangga Batu,myBas,,,
Kampong Sembilan Bus Stop,Kampong Sembilan,Melaka Sentral - Tangga Batu,myBas,,,
SK Tengkera 1 & 2 Bus Stop,SK Tengkera 1 & 2,Melaka Sentral - Tangga Batu,myBas,,,
Warung Hajjah Robiah Bus Stop,Warung Hajjah Robiah,Melaka Sentral - Tangga Batu,myBas,,,
Kuih Keria Haji Jalil Bus Stop,Kuih Keria Haji Jalil,Melaka Sentral - Tangga Batu,myBas,,,
Kuih Keria Hajah Rahmah Bus Stop,Kuih Keria Hajah Rahmah,Melaka Sentral - Tangga Batu,myBas,,,
Oriental Melaka Straits Medical Centre Bus Stop,Oriental Melaka Straits Medical Centre,Melaka Sentral - Tangga Batu,myBas,,,
Taman Melati Bus Stop,Taman Melati,Melaka Sentral - Tangga Batu,myBas,,,
Lagenda Condo Bus Stop,Lagenda Condo,Melaka Sentral - Tangga Batu,myBas,,,
Masjid Saad Ibni Abi Waqqas Bus Stop,Masjid Saad Ibni Abi Waqqas,Melaka Sentral - Tangga Batu,myBas,,,
Taman Kenanga Bus Stop,Taman Kenanga,Melaka Sentral - Tangga Batu,myBas,,,
Taman Mayfair Bus Stop,Taman Mayfair,Melaka Sentral - Tangga Batu,myBas,,,
Kampung Pesaran Balik Buluk Klebang Bus Stop,Kampung Pesaran Balik Buluk Klebang,Melaka Sentral - Tangga Batu,myBas,,,
Pantai Klebang Bus Stop,Pantai Klebang,Melaka Sentral - Tangga Batu,myBas,,,
Taman Muhibbah Bus Stop,Taman Muhibbah,Melaka Sentral - Tangga Batu,myBas,,,
Opp Balai Polis Batang Tiga Bus Stop,Opp Balai Polis Batang Tiga,Melaka Sentral - Tangga Batu,myBas,,,
Marina Point Bus Stop,Marina Point,Melaka Sentral - Tangga Batu,myBas,,,
Seri Bayan Condominium Bus Stop,Seri Bayan Condominium,Melaka Sentral - Tangga Batu,myBas,,,
Taman Panjang Impian Bus Stop,Taman Panjang Impian,Melaka Sentral - Tangga Batu,myBas,,,
Zill Golden Village Bus Stop,Zill Golden Village,Melaka Sentral - Tangga Batu,myBas,,,
Sekolah Tunas Bakti / Ocean Palm Condo Bus Stop,Sekolah Tunas Bakti / Ocean Palm Condo,Melaka Sentral - Tangga Batu,myBas,,,
SJK(C) Ek Te Bus Stop,SJK(C) Ek Te,Melaka Sentral - Tangga Batu,myBas,,,
Taman Spring Garden Bus Stop,Taman Spring Garden,Melaka Sentral - Tangga Batu,myBas,,,
SK Lereh Bus Stop,SK Lereh,Melaka Sentral - Tangga Batu,myBas,,,
Surau Tengah Bus Stop,Surau Tengah,Melaka Sentral - Tangga Batu,myBas,,,
Kampung Tanjung Kling Bus Stop,Kampung Tanjung Kling,Melaka Sentral - Tangga Batu,myBas,,,
Tanjung Kling Bus Stop,Tanjung Kling,Melaka Sentral - Tangga Batu,myBas,,,
Masjid Bilal Bin Rabah Tanjong Kling Bus Stop,Masjid Bilal Bin Rabah Tanjong Kling,Melaka Sentral - Tangga Batu,myBas,,,
Kampung Kelongkong Bus Stop,Kampung Kelongkong,Melaka Sentral - Tangga Batu,myBas,,,
Kampung Hailam Bus Stop,Kampung Hailam,Melaka Sentral - Tangga Batu,myBas,,,
Kampung Balik Bukit 1 Bus Stop,Kampung Balik Bukit 1,Melaka Sentral - Tangga Batu,myBas,,,
Kampung Balik Bukit 2 Bus Stop,Kampung Balik Bukit 2,Melaka Sentral - Tangga Batu,myBas,,,
Kampung Lereh Bus Stop,Kampung Lereh,Melaka Sentral - Tangga Batu,myBas,,,
Kampung Pengkalan Perigi  Bus Stop,Kampung Pengkalan Perigi ,Melaka Sentral - Tangga Batu,myBas,,,
Tanjung Samudera Bus Stop,Tanjung Samudera,Melaka Sentral - Tangga Batu,myBas,,,
Medan Selera Pantai Rombang Bus Stop,Medan Selera Pantai Rombang,Melaka Sentral - Tangga Batu,myBas,,,
Taman Pantai Puteri Bus Stop,Taman Pantai Puteri,Melaka Sentral - Tangga Batu,myBas,,,
Puteri Qashrina Chalet Bus Stop,Puteri Qashrina Chalet,Melaka Sentral - Tangga Batu,myBas,,,
Masjid Km13 Bus Stop,Masjid Km13,Melaka Sentral - Tangga Batu,myBas,,,
Medan Selera Pantai Puteri Bus Stop,Medan Selera Pantai Puteri,Melaka Sentral - Tangga Batu,myBas,,,
Pantai Kundor Bus Stop,Pantai Kundor,Melaka Sentral - Tangga Batu,myBas,,,
Kampung Pantai Kundor Bus Stop,Kampung Pantai Kundor,Melaka Sentral - Tangga Batu,myBas,,,
